traj_id,t,x,z,theta,xq_dot,zq_dot,theta_dot,l,phi,l_dot,phi_dot,error_x,error_z,error_phi,u_z,u_theta
1,3.6899999999999653,-0.7552007329272388,4.983491526800149,0.023698471530998556,-3.05732484919524,-3.933576754680411,-0.17142158161123344,1.0,38.9215965347759,0.0,20.491935800687187,4.72092715614281,-0.021679111344328206,-38.71667610756501,10.0,0.08139476633912446
1,3.699999999999965,-0.7818824440393088,4.943530182240327,0.022032581311676878,-2.2721704191301155,-4.031727174309919,-0.16175646225310233,1.0,39.126518667613816,0.0,20.492669673320155,4.755200732927239,0.016508473199850826,-38.9215965347759,10.0,0.028995358074393573
1,3.709999999999965,-0.8005628922453124,4.903407389659267,0.020423981103109796,-1.4626837512846915,-3.9650404828153056,-0.15996357946031398,1.0,39.331453213336424,0.0,20.494387570722907,4.781882444039309,0.05646981775967319,-39.126518667613816,10.0,0.005378648378365103
1,3.7199999999999647,-0.8111682493262476,4.864784824248279,0.018875546392395887,-0.6628221230492609,-3.732006939962851,-0.14972336268246775,1.0,39.53640903044369,0.0,20.496887936234078,4.8005628922453125,0.09659261034073285,-39.331453213336424,10.0,0.03072065033353888
1,3.7299999999999645,-0.8139637283921698,4.829304686933029,0.01746682525309402,0.09379381513548068,-3.3380234482999285,-0.13202086517790557,1.0,39.741392836123545,0.0,20.49994765053189,4.811168249326248,0.13521517575172126,-39.53640903044369,10.0,0.05310749251368696
1,3.7399999999999642,-0.8095432626715564,4.7985213385846475,0.016212422764861508,0.7752723872641231,-2.7952061424732517,-0.11885963246859695,1.0,39.94640910438111,0.0,20.503343994660508,4.81396372839217,0.17069531306697083,-39.741392836123545,10.0,0.03948369812792607
1,3.749999999999964,-0.7988053601998317,4.773836229037449,0.015049473627420804,1.3528079839412004,-2.121919651496482,-0.1137301950195438,1.0,40.1514601213432,0.0,20.506862192548684,4.809543262671556,0.20147866141535253,-39.94640910438111,10.0,0.015388312347159427
1,3.759999999999964,-0.7829159666967381,4.756438891545896,0.013934997420814794,1.8019086595730787,-1.3420388438310251,-0.10916504630165802,1.0,40.35654606503385,0.0,20.51029630401374,4.7988053601998315,0.22616377096255125,-40.1514601213432,10.0,0.013695446153657753
1,3.7699999999999636,-0.7632599600509088,4.747256540022747,0.012889581224494812,2.1034361064653258,-0.4839717356653356,-0.09991819296233809,1.0,40.56166514589883,0.0,20.513461590887964,4.782915966696738,0.24356110845410406,-40.35654606503385,10.0,0.027740560017960103
1,3.7799999999999634,-0.7413832955224435,4.7469144923635955,0.011942864364526679,2.2444312895900844,0.4205219922230987,-0.08942517903128858,1.0,40.76681390058197,0.0,20.516209626569218,4.763259960050909,0.25274345997725334,-40.56166514589883,10.0,0.031479041793148255
1,3.789999999999963,-0.7189280963062601,4.755709237544633,0.011082613929299549,2.2186931432775205,1.3376689393000802,-0.0826249080141375,1.0,40.97198757532417,0.0,20.518430011727652,4.741383295522444,0.25308550763640447,-40.76681390058197,10.0,0.02040081305145297
1,3.799999999999963,-0.6975451673338053,4.7731414904429155,0.010275734442844617,2.031068158383043,2.1427648654511517,-0.07875098927684901,1.0,41.177252482359705,0.0,20.53701309527328,4.71892809630626,0.24429076245536674,-40.97198757532417,2.321909345774259,0.01162175621186562
1,3.8099999999999627,-0.6787946573463502,4.797853337623242,0.009512357485570517,1.6938486894747278,2.7893407301501116,-0.0739244021779709,1.0,41.38295476974518,0.0,20.608644685520822,4.697545167333805,0.22685850955708453,-41.177252482359705,-7.001545561923651,0.014479761296634253
1,3.8199999999999625,-0.6641421051784347,4.828519656989038,0.008789763512409579,1.213264934686182,3.3292470620151535,-0.07059439245421682,1.0,41.58960261980233,0.0,20.726306491900026,4.678794657346351,0.20214666237675782,-41.38295476974518,-10.0,0.019980058342524476
1,3.8299999999999623,-0.6549737208730122,4.864098366053192,0.008104940157777484,0.5995962620802237,3.7671684571431285,-0.0663702784722022,1.0,41.79757959444036,0.0,20.87354670466257,4.664142105178435,0.1714803430109617,-41.58960261980233,-10.0,0.025344683892087716
1,3.839999999999962,-0.6525331613029152,4.903431762621132,0.007466888320655056,-0.12871058792654,4.0757545957081405,-0.061240088952283236,1.0,42.00715158590512,0.0,21.044178925040573,4.654973720873012,0.13590163394680843,-41.79757959444036,-10.0,0.030781137119513746
1,3.849999999999962,-0.6578481531793373,4.945097331249299,0.006880499168823323,-0.946814061846291,4.229659777047487,-0.05603774141406334,1.0,42.21851704857294,0.0,21.23093920583939,4.652533161302915,0.0965682373788681,-42.00715158590512,-10.0,0.031214085229319344
1,3.8599999999999617,-0.6716642909616757,4.987437147520665,0.006343572326072685,-1.823114856771144,4.2074983167749656,-0.051347627136064444,1.0,42.4317970619372,0.0,21.425662521400866,4.657848153179337,0.05490266875070127,-42.21851704857294,-10.0,0.028140685667993354
1,3.8699999999999615,-0.6943782525038501,5.028608693927446,0.005850482360810436,-2.719547716960369,3.994139046987993,-0.0472703659163853,1.0,42.647027674268266,0.0,21.619565324665697,4.671664290961676,0.012562852479335085,-42.4317970619372,-10.0,0.024463567318074836
1,3.8799999999999613,-0.7259782883941648,5.066659477067242,0.005395879964380405,-3.5927773319331373,3.5831146671609524,-0.04365011336962088,1.0,42.86415563327788,0.0,21.803639653892695,4.69437825250385,-0.02860869392744636,-42.647027674268266,-10.0,0.021721515280586523
1,3.889999999999961,-0.7660018118170062,5.0996248729706055,0.004976015963718029,-4.39642891899814,2.9787832989893936,-0.04032268676285415,1.0,43.08303839016098,0.0,21.96911016451977,4.725978288394165,-0.06665947706724218,-42.86415563327788,-10.0,0.01996455964060037
1,3.899999999999961,-0.8135202774619241,5.125644454552221,0.004588343363883996,-5.084285595182998,2.197784426805205,-0.03721183320395261,1.0,43.30344878387189,0.0,22.107908108867626,4.766001811817006,-0.09962487297060552,-43.08303839016098,-10.0,0.018665121353409253
1,3.9099999999999606,-0.8671597259501861,5.143087457303474,0.004230740647692048,-5.614156486687715,1.269346121603928,-0.03430871003443702,1.0,43.52508442636302,0.0,22.21313159462498,4.813520277461924,-0.12564445455222106,-43.30344878387189,-10.0,0.017418739017093537
1,3.9199999999999604,-0.9251613426179518,5.150674218881399,0.0039010859365526925,-5.951914385122773,0.23414148114681077,-0.03162223219343406,1.0,43.74758151080111,0.0,22.279463378461454,4.867159725950186,-0.14308745730347372,-43.52508442636302,-10.0,0.016118867046017782
1,3.92999999999996,-0.9854806468769723,5.147578578482679,0.003597221369917653,-6.075075849084716,-0.8583597679209809,-0.02915068113357384,1.0,43.97053244137961,0.0,22.303510962660393,4.925161342617952,-0.15067421888139876,-43.74758151080111,-10.0,0.014829306359161326
1,3.93999999999996,-1.045924036193719,5.133995861670532,0.0033284298678427247,-5.977150762548845,-1.8542885627303807,-0.024607619281411818,1.0,44.19353099423546,0.0,22.29205854290772,4.985480646876972,-0.14757857848267886,-43.97053244137961,-1.4248365955390394,0.01362918555648611
1,3.9499999999999598,-1.1043391818242256,5.111302077903075,0.0030951265163530885,-5.671893259462472,-2.673078694954309,-0.0220530510165154,1.0,44.416445588338526,0.0,22.29080047521241,5.045924036193719,-0.1339958616705319,-44.19353099423546,9.598848697290368,0.007663704794689655
1,3.9599999999999596,-1.1587134300724498,5.080859080934856,0.0028753752480300374,-5.172335041665121,-3.3969486676236333,-0.021897202648094798,1.0,44.639355599624984,0.0,22.291279538550512,5.104339181824225,-0.11130207790307534,-44.416445588338526,10.0,0.0004675451052618407
1,3.9699999999999593,-1.2072184779362591,5.043800285260883,0.002659135304696288,-4.502906314890039,-3.989933840281177,-0.021350786018655026,1.0,44.86227266617889,0.0,22.29220364602052,5.158713430072449,-0.08085908093485639,-44.639355599624984,10.0,0.0016392498883193163
1,3.979999999999959,-1.2483146229684505,5.001612152197408,0.0024568306414974234,-3.6966810220844875,-4.4177348461782975,-0.019110146621117867,1.0,45.08520095991401,0.0,22.2935130271819,5.207218477936259,-0.04380028526088342,-44.86227266617889,10.0,0.0067219181926110455
1,3.989999999999959,-1.2808282548566856,4.956084759674055,0.0022777574186772826,-2.793504378283968,-4.65417920649939,-0.016704497942910283,1.0,45.308143941201976,0.0,22.2951261594205,5.248314622968451,-0.0016121521974081787,-45.08520095991401,10.0,0.007216946034623167
1,3.9999999999999587,-1.3040100571270332,4.909223672618307,0.002116206716861077,-1.8380414412641914,-4.682522314150778,-0.015605642420330869,1.0,45.53110417662676,0.0,22.296947002902883,5.280828254856686,0.04391524032594507,-45.308143941201976,10.0,0.0032965665677378853
1,4.009999999999959,-1.3175723867367835,4.863151042155109,0.001962040424692185,-0.8775815727224763,-4.496291216435164,-0.015227616013447532,1.0,45.75408322550025,0.0,22.29887094260859,5.304010057127034,0.09077632738169328,-45.53110417662676,10.0,0.0011340792206499944
1,4.019999999999959,-1.3217039307859295,4.820000751602561,0.0018144397714356943,0.04029203464311004,-4.099625959809078,-0.014292514637850596,1.0,45.97708157687848,0.0,22.30078938154827,5.317572386736783,0.13684895784489104,-45.75408322550025,10.0,0.0028053041267911694
1,4.0299999999999585,-1.3170608482503823,4.781812757520329,0.0016791930719897304,0.8700562271695818,-3.507097843264254,-0.012756825251342209,1.0,46.2000986381328,0.0,22.30259568223972,5.3217039307859295,0.17999924839743908,-45.97708157687848,10.0,0.00460706815952544
1,4.039999999999958,-1.3047347257851907,4.75043185721612,0.0015578296321741316,1.5705121073553863,-2.743008679215384,-0.011515862711777581,1.0,46.423132787333735,0.0,22.304191571571177,5.3170608482503825,0.21818724247967136,-46.2000986381328,10.0,0.003722887618693653
1,4.049999999999958,-1.2861988194887424,4.7274159442331785,0.0014456884833247148,2.106844694986236,-1.840201197592121,-0.010912367058105788,1.0,46.64618148165545,0.0,22.30549176749584,5.304734725785191,0.24956814278387984,-46.423132787333735,10.0,0.0018104869610155935
1,4.059999999999958,-1.2632351807409699,4.713958378878318,0.0013390411544770327,2.452369568974607,-0.8384371058118909,-0.010417098711430626,1.0,46.869241404816364,0.0,22.30642744543522,5.286198819488742,0.27258405576682154,-46.64618148165545,10.0,0.0014858050400252745
1,4.069999999999958,-1.2378462702669069,4.710828416161611,0.0012390163288706628,2.589875125230749,0.21757746966246239,-0.009587866409843358,1.0,47.09230864993601,0.0,22.30694991049261,5.26323518074097,0.2860416211216821,-46.869241404816364,10.0,0.0024876969047618255
1,4.079999999999957,-1.2121554699625763,4.718332737880201,0.00114787006539961,2.5124911311399267,1.2804204350480268,-0.0086413862843672,1.0,47.315378936847935,0.0,22.30703352298043,5.237846270266907,0.2891715838383888,-47.09230864993601,10.0,0.0028394403764280887
1,4.089999999999957,-1.1882898350320175,4.73601483543302,0.0010648268749333261,2.226557673906943,2.2456604650018006,-0.00796725180888957,1.0,47.53851133880832,0.0,22.321097076758,5.2121554699625765,0.2816672621197993,-47.315378936847935,5.1405398014583366,0.0020224034264328047
1,4.099999999999957,-1.1682399229177765,4.762346282015709,0.0009872751400752868,1.7521529761072066,3.004406342656838,-0.007543095162718296,1.0,47.7620870770607,0.0,22.399046536538773,5.188289835032018,0.2639851645669804,-47.53851133880832,-5.7313206766554785,0.001272469938513772
1,4.109999999999957,-1.1538230300687302,4.795488732341923,0.0009130128882322348,1.1031862581084337,3.601902763107237,-0.0073093552058921055,1.0,47.986718244935325,0.0,22.53254784366528,5.168239922917777,0.23765371798429058,-47.7620870770607,-10.0,0.0014024397409571412
1,4.119999999999957,-1.1466945787342506,4.833878133626187,0.0008418480979151919,0.2990558662485304,4.047653842888286,-0.006923602857516478,1.0,48.21283358169586,0.0,22.694654208106677,5.153823030068731,0.20451126765807714,-47.986718244935325,-10.0,0.002314514090253763
1,4.129999999999956,-1.1482534140505094,4.875818689569836,0.000775287463664495,-0.6281538532073919,4.306689275498123,-0.006388523992622911,1.0,48.44067987032357,0.0,22.877277118357252,5.146694578734251,0.1661218663738131,-48.21283358169586,-10.0,0.0032104731893614034
1,4.139999999999956,-1.1595312574785586,4.9192902927553455,0.0007142069152302191,-1.637090908133481,4.3495935515863255,-0.005827585694232259,1.0,48.670416586190925,0.0,23.071105421003754,5.14825341405051,0.12418131043016434,-48.44067987032357,-10.0,0.0033656297903439103
1,4.149999999999956,-1.1811013973628492,4.962019370093215,0.0006584360682185663,-2.6775963130903118,4.155642989462539,-0.005326583708098295,1.0,48.90210561851835,0.0,23.2660099177329,5.159531257478559,0.08070970724465454,-48.670416586190925,-10.0,0.003006011916803785
1,4.159999999999956,-1.2129981832076402,5.001582613281588,0.0006072996117693367,-3.6924553541379956,3.7161611690774214,-0.004900707581747607,1.0,49.135705519652355,0.0,23.451542939432407,5.181101397362849,0.037980629906784635,-48.90210561851835,-10.0,0.0025552567581041234
1,4.1699999999999555,-1.2546614113332435,5.035542950996899,0.0005601555311407038,-4.620634673741616,3.0374989561883314,-0.004528108543978987,1.0,49.37107115716832,0.0,23.617515181092653,5.21299818320764,-0.0015826132815881522,-49.135705519652355,-10.0,0.002235594226611723
1,4.179999999999955,-1.3049202237334736,5.061610510728439,0.000516585250965274,-5.40190081454388,2.1429327840012284,-0.004185947491106977,1.0,49.60795936049134,0.0,23.75461100385577,5.2546614113332435,-0.035542950996899414,-49.37107115716832,-10.0,0.0020529663172320634
1,4.189999999999955,-1.3620283077352942,5.077814330879933,0.0004763345715052157,-5.982354554192079,1.0728210736895842,-0.0038641884009046955,1.0,49.846040708375234,0.0,23.854992624881433,5.304920223733474,-0.06161051072843904,-49.60795936049134,-10.0,0.0019305545412136877
1,4.199999999999955,-1.4237558205466498,5.082665030929573,0.0004392012163618911,-6.320089041462426,-0.11739971144870287,-0.003562482627760218,1.0,50.08491707739705,0.0,23.912838625523435,5.362028307735294,-0.07781433087993328,-49.846040708375234,-10.0,0.0018102346388668648
1,4.209999999999955,-1.4875315569593228,5.075470540733076,0.0004063718993617442,-6.389653447513684,-1.3245028450835337,-0.003003380772269163,1.0,50.324128482167346,0.0,23.92287802264186,5.42375582054665,-0.08266503092957311,-50.08491707739705,-6.727506319905132,0.0016773055664731033
